,constituency_id,constituency_name,con_share,lib_share,lab_share,election,winner,borough_name,code,median_salary,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,year,OBJECTID,PCON21NM,BNG_E,BNG_N,LONG,LAT,GlobalID,Shape__Are,Shape__Len,geometry
352,E14000760,Ilford South,0.259,0.02,0.64,2015,lab,Redbridge,E09000026,29829.0,31948.0,33.0,281395.0,77000.0,5644.0,101348.0,1.0,2011,231,Ilford South,544662,186983,0.085646,51.56317,0876a140-b419-49e5-bee3-b9c792e7c55b,15024546.7895889,17019.9992309479,"POLYGON ((547678.3984 187442.475400001, 545408.801 185159.098099999, 543523.1017 184859.7609, 542401.7506 186742.546399999, 541498.1026 188333.599400001, 544519.497 188138.495300001, 547521.0368 189119.646600001, 547678.3984 187442.475400001))"
353,E14000760,Ilford South,0.259,0.02,0.64,2015,lab,Redbridge,E09000026,28100.0,30371.0,29.0,284617.0,88000.0,5644.0,101874.0,1.0,2012,231,Ilford South,544662,186983,0.085646,51.56317,0876a140-b419-49e5-bee3-b9c792e7c55b,15024546.7895889,17019.9992309479,"POLYGON ((547678.3984 187442.475400001, 545408.801 185159.098099999, 543523.1017 184859.7609, 542401.7506 186742.546399999, 541498.1026 188333.599400001, 544519.497 188138.495300001, 547521.0368 189119.646600001, 547678.3984 187442.475400001))"
354,E14000760,Ilford South,0.259,0.02,0.64,2015,lab,Redbridge,E09000026,31215.0,33442.0,29.0,288272.0,84000.0,5644.0,102138.0,1.0,2013,231,Ilford South,544662,186983,0.085646,51.56317,0876a140-b419-49e5-bee3-b9c792e7c55b,15024546.7895889,17019.9992309479,"POLYGON ((547678.3984 187442.475400001, 545408.801 185159.098099999, 543523.1017 184859.7609, 542401.7506 186742.546399999, 541498.1026 188333.599400001, 544519.497 188138.495300001, 547521.0368 189119.646600001, 547678.3984 187442.475400001))"
355,E14000760,Ilford South,0.259,0.02,0.64,2015,lab,Redbridge,E09000026,31127.0,33732.0,29.0,293055.0,89000.0,5644.0,102396.0,1.0,2014,231,Ilford South,544662,186983,0.085646,51.56317,0876a140-b419-49e5-bee3-b9c792e7c55b,15024546.7895889,17019.9992309479,"POLYGON ((547678.3984 187442.475400001, 545408.801 185159.098099999, 543523.1017 184859.7609, 542401.7506 186742.546399999, 541498.1026 188333.599400001, 544519.497 188138.495300001, 547521.0368 189119.646600001, 547678.3984 187442.475400001))"
356,E14000760,Ilford South,0.259,0.02,0.64,2015,lab,Redbridge,E09000026,29098.0,33182.0,28.0,296793.0,92000.0,5644.0,102653.0,1.0,2015,231,Ilford South,544662,186983,0.085646,51.56317,0876a140-b419-49e5-bee3-b9c792e7c55b,15024546.7895889,17019.9992309479,"POLYGON ((547678.3984 187442.475400001, 545408.801 185159.098099999, 543523.1017 184859.7609, 542401.7506 186742.546399999, 541498.1026 188333.599400001, 544519.497 188138.495300001, 547521.0368 189119.646600001, 547678.3984 187442.475400001))"
357,E14000760,Ilford South,0.209,0.013,0.758,2017,lab,Redbridge,E09000026,28237.0,32190.0,27.0,299249.0,94000.0,5644.0,102707.0,1.0,2016,231,Ilford South,544662,186983,0.085646,51.56317,0876a140-b419-49e5-bee3-b9c792e7c55b,15024546.7895889,17019.9992309479,"POLYGON ((547678.3984 187442.475400001, 545408.801 185159.098099999, 543523.1017 184859.7609, 542401.7506 186742.546399999, 541498.1026 188333.599400001, 544519.497 188138.495300001, 547521.0368 189119.646600001, 547678.3984 187442.475400001))"
358,E14000760,Ilford South,0.209,0.013,0.758,2017,lab,Redbridge,E09000026,29189.0,32792.0,24.0,301785.0,97000.0,5644.0,103462.0,1.0,2017,231,Ilford South,544662,186983,0.085646,51.56317,0876a140-b419-49e5-bee3-b9c792e7c55b,15024546.7895889,17019.9992309479,"POLYGON ((547678.3984 187442.475400001, 545408.801 185159.098099999, 543523.1017 184859.7609, 542401.7506 186742.546399999, 541498.1026 188333.599400001, 544519.497 188138.495300001, 547521.0368 189119.646600001, 547678.3984 187442.475400001))"
359,E14000790,Leyton and Wanstead,0.222,0.252,0.458,2005,lab,Redbridge,E09000026,21106.0,24321.0,10.0,241893.0,82000.0,5644.0,93989.0,1.0,2001,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
360,E14000790,Leyton and Wanstead,0.222,0.252,0.458,2005,lab,Redbridge,E09000026,22133.0,24512.0,13.0,244273.0,83000.0,5644.0,94682.0,1.0,2002,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
361,E14000790,Leyton and Wanstead,0.222,0.252,0.458,2005,lab,Redbridge,E09000026,23407.0,26086.0,9.0,247412.0,84000.0,5644.0,95500.0,1.0,2003,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
362,E14000790,Leyton and Wanstead,0.222,0.252,0.458,2005,lab,Redbridge,E09000026,26462.0,30087.0,17.0,251560.0,84000.0,5644.0,96903.0,1.0,2005,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
363,E14000790,Leyton and Wanstead,0.222,0.276,0.436,2010,lab,Redbridge,E09000026,27940.0,31319.0,19.0,255590.0,74000.0,5644.0,97665.0,1.0,2006,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
364,E14000790,Leyton and Wanstead,0.222,0.276,0.436,2010,lab,Redbridge,E09000026,29429.0,33111.0,22.0,259965.0,79000.0,5644.0,98687.0,1.0,2007,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
365,E14000790,Leyton and Wanstead,0.222,0.276,0.436,2010,lab,Redbridge,E09000026,29283.0,32261.0,26.0,265452.0,83000.0,5644.0,99313.0,1.0,2008,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
366,E14000790,Leyton and Wanstead,0.222,0.276,0.436,2010,lab,Redbridge,E09000026,31235.0,32648.0,32.0,270435.0,79000.0,5644.0,99938.0,1.0,2009,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
367,E14000790,Leyton and Wanstead,0.222,0.276,0.436,2010,lab,Redbridge,E09000026,30086.0,32421.0,28.0,275088.0,78000.0,5644.0,100889.0,1.0,2010,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
368,E14000790,Leyton and Wanstead,0.22,0.057,0.586,2015,lab,Redbridge,E09000026,29829.0,31948.0,33.0,281395.0,77000.0,5644.0,101348.0,1.0,2011,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
369,E14000790,Leyton and Wanstead,0.22,0.057,0.586,2015,lab,Redbridge,E09000026,28100.0,30371.0,29.0,284617.0,88000.0,5644.0,101874.0,1.0,2012,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
370,E14000790,Leyton and Wanstead,0.22,0.057,0.586,2015,lab,Redbridge,E09000026,31215.0,33442.0,29.0,288272.0,84000.0,5644.0,102138.0,1.0,2013,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
371,E14000790,Leyton and Wanstead,0.22,0.057,0.586,2015,lab,Redbridge,E09000026,31127.0,33732.0,29.0,293055.0,89000.0,5644.0,102396.0,1.0,2014,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
372,E14000790,Leyton and Wanstead,0.22,0.057,0.586,2015,lab,Redbridge,E09000026,29098.0,33182.0,28.0,296793.0,92000.0,5644.0,102653.0,1.0,2015,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
373,E14000790,Leyton and Wanstead,0.208,0.064,0.698,2017,lab,Redbridge,E09000026,28237.0,32190.0,27.0,299249.0,94000.0,5644.0,102707.0,1.0,2016,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
374,E14000790,Leyton and Wanstead,0.208,0.064,0.698,2017,lab,Redbridge,E09000026,29189.0,32792.0,24.0,301785.0,97000.0,5644.0,103462.0,1.0,2017,261,Leyton and Wanstead,539833,187829,0.016363,51.57199,a6bd7bb8-6062-4d7e-b1fc-783ebb3d13e1,15528424.708519,16944.2625366521,"POLYGON ((540489.7976 189735.698100001, 541506.8011 189241.8994, 541498.1026 188333.599400001, 542401.7506 186742.546399999, 541206.0987 186004.2245, 537570.523 185494.634500001, 536649.3313 186558.287799999, 537617.2018 188260.600299999, 539700.3244 189083.842700001, 539487.4228 190306.1426, 540489.7976 189735.698100001))"
375,E14000636,Chipping Barnet,0.466,0.157,0.325,2005,con,Barnet,E09000003,20916.0,26068.0,8.0,319481.0,138000.0,8675.0,130515.0,1.0,2001,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
376,E14000636,Chipping Barnet,0.466,0.157,0.325,2005,con,Barnet,E09000003,23112.0,30210.0,13.0,320552.0,135000.0,8675.0,130801.0,1.0,2002,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
377,E14000636,Chipping Barnet,0.466,0.157,0.325,2005,con,Barnet,E09000003,23828.0,30518.0,16.0,321802.0,138000.0,8675.0,131883.0,1.0,2003,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
378,E14000636,Chipping Barnet,0.466,0.157,0.325,2005,con,Barnet,E09000003,27033.0,31652.0,27.0,327541.0,136000.0,8675.0,133902.0,1.0,2005,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
379,E14000636,Chipping Barnet,0.488,0.202,0.252,2010,con,Barnet,E09000003,26071.0,30923.0,29.0,330801.0,138000.0,8675.0,134941.0,1.0,2006,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
380,E14000636,Chipping Barnet,0.488,0.202,0.252,2010,con,Barnet,E09000003,27436.0,33007.0,31.0,334837.0,136000.0,8675.0,135429.0,1.0,2007,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
381,E14000636,Chipping Barnet,0.488,0.202,0.252,2010,con,Barnet,E09000003,27978.0,34468.0,31.0,339212.0,140000.0,8675.0,136680.0,1.0,2008,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
382,E14000636,Chipping Barnet,0.488,0.202,0.252,2010,con,Barnet,E09000003,30496.0,35013.0,33.0,345829.0,143000.0,8675.0,137769.0,1.0,2009,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
383,E14000636,Chipping Barnet,0.488,0.202,0.252,2010,con,Barnet,E09000003,30000.0,34077.0,33.0,351438.0,141000.0,8675.0,138616.0,1.0,2010,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
384,E14000636,Chipping Barnet,0.486,0.045,0.341,2015,con,Barnet,E09000003,30237.0,33062.0,34.0,357538.0,147000.0,8675.0,139346.0,1.0,2011,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
385,E14000636,Chipping Barnet,0.486,0.045,0.341,2015,con,Barnet,E09000003,29594.0,33044.0,33.0,363956.0,154000.0,8675.0,141461.0,1.0,2012,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
386,E14000636,Chipping Barnet,0.486,0.045,0.341,2015,con,Barnet,E09000003,29353.0,33766.0,36.0,369088.0,159000.0,8675.0,142835.0,1.0,2013,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
387,E14000636,Chipping Barnet,0.486,0.045,0.341,2015,con,Barnet,E09000003,31162.0,34936.0,38.0,374915.0,165000.0,8675.0,143948.0,1.0,2014,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
388,E14000636,Chipping Barnet,0.486,0.045,0.341,2015,con,Barnet,E09000003,30900.0,34730.0,37.0,379691.0,168000.0,8675.0,145272.0,1.0,2015,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
389,E14000636,Chipping Barnet,0.463,0.054,0.457,2017,con,Barnet,E09000003,32623.0,35315.0,37.0,386083.0,169000.0,8675.0,146730.0,1.0,2016,107,Chipping Barnet,525720,194355,-0.18483,51.63396,be38e8de-de18-40e3-8111-6233e926d071,34741351.0838242,31522.9662711459,"POLYGON ((525822.4945 198220.516799999, 525566.677 197564.555600001, 527742.239 196806.7422, 529581.8886 194263.051100001, 528563.4039 192372.4562, 528979.2774 191790.677200001, 528140.9039 190354.552999999, 527771.7674 191224.065099999, 526512.704 193242.304300001, 525062.9007 191754.5002, 524568.6011 193295.199200001, 522438.0031 193348.104, 521925.8034 194757.9005, 519925.197 195151.097899999, 520873.6017 195317.600299999, 521110.9028 196700.5044, 523755.9019 197353.897399999, 524339.2977 198344.4038, 525206.002 197672.596100001, 525822.4945 198220.516799999))"
